secs,km,power,hr,cad,alt
0,0,,,0,
1,0,,,0,
2,0,,,0,
3,0,,,0,
4,0,,,0,
5,0,,,0,
6,0,,,0,
7,0,,,0,
8,0,,,0,
9,0,,,0,
10,0,,,0,
11,0,,,0,
12,0,,,0,
13,0,,,0,
14,0,,,0,
15,0,,,0,
16,0,,,0,
17,0,,,0,
18,0,,,0,
19,0,,,0,
20,0,,,0,
21,0,,,0,
22,0,,,0,
23,0,,,0,
24,0,,,0,
25,0,,,0,
26,0,,,0,
27,0,,,0,
28,0,,,0,
29,0,,,0,
30,0,,,0,
31,0,,,0,
32,0,,,0,
33,0,,,0,
34,0,,,0,
35,0,,,0,
36,0,,,0,
37,0,,,0,
38,0,,,0,
39,0,,,0,
40,0,,,0,
41,0,,,0,
42,0,,,0,
43,0,,,0,
44,0,,,0,
45,0,,,0,
46,0,,,0,
47,0,,,0,
48,0,,,0,
49,0,,,0,
50,0,,,0,
51,0,,,0,
52,0,,,0,
53,0,,,0,
54,0,,,0,
55,0,,,0,
56,0,,,0,
57,0,,,0,
58,0,,,0,
59,0,,,0,
60,0,,,0,
61,0,,,0,
62,0,,,0,
63,0,,,0,
64,0,,,0,
65,0,,,0,
66,0,,,0,
67,0,,,0,
68,0,,,0,
69,0,,,0,
70,0,,,0,
71,0,,,0,
72,0,,,0,
73,0,,,0,
74,0,,,0,
75,0,,,0,
76,0,,,0,
77,0,,,0,
78,0,,,0,
79,0,,,0,
80,0,,,0,
81,0,,,0,
82,0,,,0,
83,0,,,0,
84,0,,,0,
85,0,,,0,
86,0,,,0,
87,0,,,0,
88,0,,,0,
89,0,,,0,
90,0,,,0,
91,0,,,0,
92,0,,,0,
93,0,,,0,
94,0,,,0,
95,0,,,0,
96,0,,,0,
97,0,,,0,
98,0,,,0,
99,0,,,0,
100,0,,,0,
101,0,,,0,
102,0,,,0,
103,0,,,0,
104,0,,,0,
105,0,,,0,
106,0,,,0,
107,0,,,0,
108,0,,,0,
109,0,,,0,
110,0,,,0,
111,0,,,0,
112,0,,,0,
113,0,,,0,
114,0,,,0,
115,0,,,0,
116,0,,,0,
117,0,,,0,
118,0,,,0,
119,0,,,0,
120,0,,,0,
121,0,,,0,
122,0,,,0,
123,0,,,0,
124,0,,,0,
125,0,,,0,
126,0,,,0,
127,0,,,0,
128,0,,,0,
129,0,,,0,
130,0,,,0,
131,0,,,0,
132,0,,,0,
133,0,,,0,
134,0,,,0,
135,0,,,0,
136,0,,,0,
137,0,,,0,
138,0,,,0,
139,0.001049,,,28,
140,0.002098,,,28,
141,0.003147,,,28,
142,0.004196,,,28,
143,0.005245,,,28,
144,0.006294,,,28,
145,0.007343,,,28,
146,0.008392,,,28,
147,0.009441,,,28,
148,0.01049,,,28,
149,0.011539,,,28,
150,0.012588,,,28,
151,0.013637,,,28,
152,0.014686,,,28,
153,0.015735,,,28,
154,0.016784,,,28,
155,0.017833,,,28,
156,0.0189476,,,22,
157,0.0200621,,,22,
158,0.0211767,,,22,
159,0.0222913,,,22,
160,0.0234058,,,22,
161,0.0245204,,,22,
162,0.0256349,,,22,
163,0.0267495,,,22,
164,0.0278641,,,22,
165,0.0289786,,,22,
166,0.0300932,,,22,
167,0.0312078,,,22,
168,0.0323223,,,22,
169,0.0334369,,,22,
170,0.0345514,,,22,
171,0.035666,,,22,
172,0.036715,,,24,
173,0.037764,,,24,
174,0.038813,,,24,
175,0.039862,,,24,
176,0.040911,,,24,
177,0.04196,,,24,
178,0.043009,,,24,
179,0.044058,,,24,
180,0.045107,,,24,
181,0.046156,,,24,
182,0.047205,,,24,
183,0.048254,,,24,
184,0.049303,,,24,
185,0.050352,,,24,
186,0.051401,,,24,
187,0.05245,,,24,
188,0.053499,,,24,
189,0.054548,,,24,
190,0.055597,,,24,
191,0.056646,,,24,
192,0.057695,,,24,
193,0.058744,,,24,
194,0.059793,,,24,
195,0.060842,,,24,
196,0.061891,,,24,
197,0.06294,,,24,
198,0.063989,,,24,
199,0.065038,,,24,
200,0.066087,,,24,
201,0.067136,,,24,
202,0.068185,,,24,
203,0.069234,,,24,
204,0.070283,,,24,
205,0.071332,,,24,
206,0.0724466,,,25,
207,0.0735611,,,25,
208,0.0746757,,,25,
209,0.0757903,,,25,
210,0.0769048,,,25,
211,0.0780194,,,25,
212,0.0791339,,,25,
213,0.0802485,,,25,
214,0.0813631,,,25,
215,0.0824776,,,25,
216,0.0835922,,,25,
217,0.0847068,,,25,
218,0.0858213,,,25,
219,0.0869359,,,25,
220,0.0880504,,,25,
221,0.089165,,,25,
222,0.089165,,,0,
223,0.089165,,,0,
224,0.0902796,,,25,
225,0.0913941,,,25,
226,0.0925087,,,25,
227,0.0936233,,,25,
228,0.0947378,,,25,
229,0.0958524,,,25,
230,0.0969669,,,25,
231,0.0980815,,,25,
232,0.0991961,,,25,
233,0.100311,,,25,
234,0.101425,,,25,
235,0.10254,,,25,
236,0.103654,,,25,
237,0.104769,,,25,
238,0.105883,,,25,
239,0.106998,,,25,
240,0.108047,,,24,
241,0.109096,,,24,
242,0.110145,,,24,
243,0.111194,,,24,
244,0.112243,,,24,
245,0.113292,,,24,
246,0.114341,,,24,
247,0.11539,,,24,
248,0.116439,,,24,
249,0.117488,,,24,
250,0.118537,,,24,
251,0.119586,,,24,
252,0.120635,,,24,
253,0.121684,,,24,
254,0.122733,,,24,
255,0.123782,,,24,
256,0.124831,,,24,
257,0.12588,,,24,
258,0.126929,,,24,
259,0.127978,,,24,
260,0.129027,,,24,
261,0.130076,,,24,
262,0.131125,,,24,
263,0.132174,,,24,
264,0.133223,,,24,
265,0.134272,,,24,
266,0.135321,,,24,
267,0.13637,,,24,
268,0.137419,,,24,
269,0.138468,,,24,
270,0.139517,,,24,
271,0.140566,,,24,
272,0.141615,,,24,
273,0.142664,,,24,
274,0.142664,,,0,
275,0.142664,,,0,
276,0.143713,,,24,
277,0.144762,,,24,
278,0.145811,,,24,
279,0.14686,,,24,
280,0.147909,,,24,
281,0.148958,,,24,
282,0.150007,,,24,
283,0.151056,,,24,
284,0.152105,,,24,
285,0.153154,,,24,
286,0.154203,,,24,
287,0.155252,,,24,
288,0.156301,,,24,
289,0.15735,,,24,
290,0.158399,,,24,
291,0.159448,,,24,
292,0.160497,,,24,
293,0.161546,,,24,
294,0.162595,,,24,
295,0.163644,,,24,
296,0.164693,,,24,
297,0.165742,,,24,
298,0.166791,,,24,
299,0.16784,,,24,
300,0.168889,,,24,
301,0.169938,,,24,
302,0.170987,,,24,
303,0.172036,,,24,
304,0.173085,,,24,
305,0.174134,,,24,
306,0.175183,,,24,
307,0.176232,,,24,
308,0.177281,,,24,
309,0.17833,,,24,
310,0.179379,,,24,
311,0.180428,,,24,
312,0.181477,,,24,
313,0.182526,,,24,
314,0.183575,,,24,
315,0.184624,,,24,
