secs,km,power,hr,cad,alt
0,0,0,114,0,637
1,0.0067,36,112,12,636.2
2,0.0136,252,108,12,636.6
3,0.0207,252,106,80,636.6
4,0.028,280,109,72,636.6
5,0.0356,339,110,72,636.4
6,0.0433,264,111,74,636.8
7,0.0513,271,113,74,637
8,0.0594,271,114,76,636.6
9,0.0675,239,115,78,636.4
10,0.0758,258,116,80,636
11,0.0842,340,117,80,636.2
12,0.0927,331,118,80,636
13,0.1014,339,119,83,636.2
14,0.1101,275,120,85,636
15,0.1188,310,121,94,636.2
16,0.1276,239,122,91,636.6
17,0.1363,264,123,92,637
18,0.1449,247,123,91,637.4
19,0.1535,326,123,91,637.2
20,0.1622,326,124,90,636.6
21,0.1708,414,126,91,636.6
22,0.1793,391,127,96,636.8
23,0.1877,203,127,96,636.8
24,0.1961,203,128,79,637
25,0.2045,333,128,89,636.4
26,0.213,343,129,89,636.2
27,0.2216,343,130,89,636.2
28,0.2302,291,130,90,636
29,0.2387,346,131,89,635.8
30,0.2473,367,133,91,636
31,0.256,395,133,88,635.6
32,0.2647,340,133,94,636
33,0.2734,356,134,82,636
34,0.2822,305,134,84,636
35,0.2911,340,134,89,636
36,0.3001,305,135,84,635.8
37,0.3092,316,135,87,635.8
38,0.3183,293,135,88,635.6
39,0.3275,300,135,88,635.6
40,0.3367,312,135,88,635.6
41,0.346,310,135,89,635.8
42,0.3554,292,135,89,635.8
43,0.3648,244,135,89,635.6
44,0.3741,244,136,90,635.4
45,0.3832,0,136,90,635.4
46,0.3917,0,136,35,635.4
47,0.3989,0,134,35,635.2
48,0.4053,4,131,24,635.2
49,0.4105,0,129,24,635.2
50,0.4144,0,128,24,635
51,0.4173,0,127,0,635.2
52,0.4202,0,127,0,635
53,0.4202,0,125,0,635.2
112,0.4202,0,88,0,635
113,0.4226,0,90,0,635.2
114,0.4264,0,96,0,635.2
115,0.4314,0,98,0,635.2
116,0.437,313,101,44,635
117,0.443,501,103,61,635.4
118,0.4494,440,110,60,635.6
119,0.4566,528,114,63,635.2
120,0.4644,659,116,71,635
121,0.4728,637,119,77,634.8
122,0.4818,553,121,77,635
123,0.4908,553,123,88,635
124,0.4999,451,125,87,634.8
125,0.509,370,127,85,634.6
126,0.518,53,128,85,634.8
127,0.5267,53,129,85,634.4
128,0.5355,53,130,15,634.6
129,0.5451,482,131,80,634.8
130,0.555,604,131,88,635
131,0.5649,399,133,83,634.8
132,0.5745,72,135,83,635.2
133,0.584,72,135,83,635.2
134,0.5935,74,135,42,635.4
135,0.603,272,135,82,635.2
136,0.6125,254,136,84,635
137,0.6219,23,137,84,634.6
138,0.6312,23,137,84,634.4
139,0.6406,24,137,25,634.6
140,0.6501,404,137,85,635
141,0.6598,399,137,85,635
142,0.6696,356,138,86,635
143,0.6796,363,138,87,634.8
144,0.6896,323,139,88,634.8
145,0.6997,329,139,89,634.6
146,0.7098,321,139,89,634.2
147,0.7201,305,139,90,634.2
148,0.7303,314,140,92,634
149,0.7405,262,140,88,634
150,0.7508,292,141,91,634.2
151,0.7609,279,141,89,634
152,0.7711,295,141,89,633.8
153,0.7813,295,141,89,634.2
154,0.7917,314,142,92,634.2
155,0.802,314,143,90,634
156,0.8124,303,143,92,634
157,0.8226,282,143,91,634.6
158,0.8329,268,143,90,634.6
159,0.8429,297,143,95,634.2
160,0.8529,277,143,95,634
161,0.8629,266,144,98,633.8
162,0.8728,220,144,83,634
163,0.8833,213,144,87,634.2
164,0.8929,52,143,87,634.2
165,0.9026,52,142,87,634.2
166,0.9122,52,140,32,633.8
167,0.9218,240,140,84,633.4
168,0.9316,319,140,94,633.2
169,0.9414,309,140,86,633
170,0.9513,349,140,94,632.4
171,0.9611,294,140,92,632.2
172,0.9709,291,139,94,632.8
173,0.9807,283,139,93,633.2
174,0.9904,269,140,92,632.8
175,1.0003,259,140,97,632.8
176,1.01,220,140,82,632.6
177,1.0194,0,140,82,632.4
178,1.0286,0,140,82,632.4
179,1.0375,0,138,0,632.6
180,1.0458,23,137,15,632.8
181,1.0531,0,136,15,632.4
182,1.0595,0,136,15,632
183,1.0651,0,135,0,632
184,1.0704,0,134,0,632
185,1.0751,15,134,11,632
186,1.0802,98,134,54,632
187,1.0856,0,133,54,631.8
188,1.0908,0,132,54,631.6
189,1.0959,0,130,0,631.6
190,1.101,67,128,44,631.6
191,1.1064,186,128,44,631.4
192,1.1112,186,128,65,631.8
193,1.1157,0,128,65,631.8
194,1.1199,0,127,65,631.8
195,1.1237,0,123,0,631.8
196,1.1271,0,121,0,631.8
197,1.1303,0,118,0,631.8
198,1.1335,0,117,0,631.8
199,1.1364,0,112,0,631.8
200,1.1389,0,111,0,631.8
201,1.1389,0,110,0,632
