secs,km,power,hr,cad,alt
0,0,83,91,25,88.2
1,0.0013,93,90,22,88.2
2,0.0031,360,90,22,88.4
3,0.0067,360,92,43,88.6
4,0.0113,546,97,66,88.6
5,0.0163,524,101,81,88.6
6,0.0216,392,104,85,88.8
7,0.0272,403,107,85,89
8,0.0333,403,110,78,89
9,0.0396,489,113,73,89.4
10,0.0462,475,116,80,89.6
11,0.053,498,118,87,89.8
12,0.06,425,119,78,90
13,0.0672,392,122,79,90.2
14,0.0745,430,122,81,90.4
15,0.0817,0,123,81,90.6
16,0.0887,0,125,81,90.8
17,0.0954,0,125,0,91
18,0.1019,64,125,15,91.2
19,0.1087,383,125,69,91.4
20,0.1159,672,126,77,91.8
21,0.1233,620,127,82,92
22,0.131,510,128,83,92.2
23,0.1388,551,129,93,92.4
24,0.1466,380,131,86,92.6
25,0.1544,418,132,89,92.8
26,0.1623,414,134,90,93
27,0.1703,358,135,89,93.2
28,0.178,283,136,88,93.4
29,0.1858,300,138,86,93.6
30,0.1934,324,139,87,94
31,0.2011,350,139,86,94.2
32,0.2089,466,139,87,94.4
33,0.2166,416,140,87,94.6
34,0.2244,424,140,88,94.8
35,0.2316,417,140,88,95.2
36,0.2383,0,139,88,95.4
37,0.2448,0,137,88,95.4
38,0.251,0,137,0,95.8
39,0.2574,98,136,34,96
40,0.2639,421,136,89,96
41,0.2706,434,137,91,96.2
42,0.2774,380,137,85,96.4
43,0.2843,401,137,83,96.4
44,0.2913,393,138,84,96.8
45,0.2983,357,138,85,97
46,0.3053,339,138,84,97.2
47,0.3124,364,138,85,97.6
48,0.3195,331,139,86,97.6
49,0.3265,313,139,89,97.8
50,0.3335,365,140,98,98
51,0.3403,357,141,93,98.2
52,0.3472,288,142,92,98.6
53,0.3543,394,143,111,98.6
54,0.3614,296,143,83,98.8
55,0.3685,312,143,86,99
56,0.3757,336,144,87,99.2
57,0.3827,317,145,87,99.4
58,0.3899,294,145,87,99.6
59,0.397,294,146,86,99.6
60,0.404,283,146,86,99.8
61,0.411,297,146,85,100.2
62,0.4179,298,146,83,100.4
63,0.4249,319,146,84,100.6
64,0.4317,305,146,85,100.8
65,0.4386,332,146,81,101
66,0.4454,359,146,83,101.2
67,0.4523,329,146,81,101.4
68,0.4594,338,146,87,101.6
69,0.4665,332,146,86,101.8
70,0.4736,310,146,86,102
71,0.4807,329,147,87,102.2
72,0.4878,319,147,84,102.4
