secs,km,power,hr,cad,alt
0,0,75,90,76,238
1,0.00504,95,100,76,238
2,0.0101,89,100,75,238
3,0.01517,92,100,78,237.8
4,0.02028,141,100,80,237.8
5,0.02548,144,100,78,237.8
6,0.03073,124,100,80,237.8
7,0.03604,129,100,82,237.8
8,0.04148,147,101,84,237.8
9,0.04698,182,101,86,237.8
10,0.05276,158,101,88,237.8
11,0.05869,144,102,90,237.8
12,0.06444,116,103,82,237.6
13,0.06998,21,103,77,237.6
14,0.07507,14,103,71,237.6
15,0.07988,32,104,75,237.6
16,0.08516,285,104,87,237.6
17,0.09057,321,105,89,237.6
18,0.09653,315,105,99,237.6
19,0.10311,338,106,108,237.6
20,0.10878,21,107,87,237.6
21,0.11439,93,107,90,237.6
22,0.1202,216,108,100,237.6
23,0.12634,211,108,70,237.8
24,0.13286,230,109,71,237.8
25,0.13968,227,110,75,237.8
26,0.14664,227,111,76,237.8
27,0.15381,204,111,78,237.8
28,0.16105,184,113,78,237.8
29,0.16843,219,114,80,237.8
30,0.17587,217,116,81,237.8
31,0.18341,222,117,82,237.8
32,0.19109,206,118,84,237.8
33,0.19882,196,120,84,238
34,0.20664,196,122,84,237.8
35,0.2145,183,124,82,237.8
36,0.22237,139,125,83,237.8
37,0.2302,119,126,83,237.8
38,0.23797,147,128,85,237.6
39,0.24567,139,129,83,237.6
40,0.25337,160,130,83,237.8
41,0.26107,195,131,84,237.8
42,0.26881,177,133,84,237.6
43,0.27656,178,133,85,237.8
44,0.28434,188,133,84,237.8
45,0.29218,166,133,83,237.8
46,0.30002,140,138,84,237.8
47,0.30783,184,138,85,237.8
48,0.31566,157,138,85,237.8
49,0.3235,186,137,84,237.8
50,0.33137,172,137,86,237.8
51,0.33923,180,137,84,237.8
52,0.34713,186,137,86,237.8
53,0.35506,206,137,85,237.6
54,0.36301,216,138,86,237.6
55,0.37107,264,138,88,237.6
56,0.37921,199,138,87,237.8
57,0.38744,225,138,90,237.6
58,0.39571,269,139,90,237.8
59,0.40413,310,139,92,237.8
60,0.41268,369,139,94,237.8
61,0.42158,394,139,97,237.8
62,0.43058,399,140,98,237.8
63,0.4397,318,140,98,237.8
64,0.44903,351,140,101,237.8
65,0.45841,367,141,102,237.8
66,0.46792,355,141,103,237.8
67,0.47751,337,142,103,237.8
68,0.48719,316,142,105,237.8
69,0.4969,196,143,104,237.8
70,0.50607,193,143,95,237.8
71,0.51498,268,144,99,238
72,0.5241,279,144,94,238
73,0.53329,254,145,94,238
74,0.54251,195,145,92,238
75,0.55163,210,145,92,237.8
76,0.56063,144,146,90,237.8
77,0.56956,210,146,93,237.8
78,0.57845,241,146,93,237.8
79,0.58735,236,147,91,237.8
80,0.59624,232,147,90,237.8
81,0.60513,225,147,90,238
82,0.61402,221,148,90,238
83,0.62288,201,148,91,238
84,0.63171,233,146,91,237.8
