secs,km,power,hr,cad,alt
0,0,21,85,34,203.8
1,0.0039,90,85,48,203.6
2,0.008,116,85,48,203.2
3,0.0125,116,86,52,203.4
4,0.01718,103,86,65,203
5,0.02194,98,87,73,203
6,0.02667,91,88,74,203
7,0.03143,90,88,75,203
8,0.03621,95,89,79,203
9,0.04107,96,89,77,203
10,0.04605,96,90,78,203
11,0.05102,96,90,79,203
12,0.05599,93,90,82,203
13,0.06085,89,90,77,203
14,0.06575,90,91,81,203
15,0.07076,95,92,77,203
16,0.07585,98,92,83,203
17,0.08089,97,93,77,203
18,0.08586,86,94,78,203.2
19,0.0907,84,95,77,203.2
20,0.09546,91,96,75,203.2
21,0.10016,94,97,74,203.2
22,0.10484,96,99,75,203.2
23,0.10949,97,100,74,203.2
24,0.11408,96,102,71,203.2
25,0.11858,94,103,72,203.2
26,0.12309,94,104,72,203.2
27,0.1276,96,105,74,203.2
28,0.13216,98,106,74,203
29,0.13678,100,106,73,203
30,0.14143,99,107,73,203
31,0.1461,96,108,73,203
32,0.15075,95,108,73,202.8
33,0.15534,94,109,72,202.8
34,0.1599,94,110,76,202.8
35,0.16446,96,111,74,202.8
36,0.16903,98,111,73,202.8
37,0.17362,99,113,73,203
38,0.17823,100,114,74,203
39,0.18291,100,115,77,203
40,0.18764,100,115,76,203
41,0.19248,104,116,78,203
42,0.19744,102,116,83,203
43,0.20255,105,116,84,203
44,0.20762,102,117,78,203
45,0.21257,90,116,79,203
46,0.21747,90,116,78,203
47,0.22247,96,116,82,203
48,0.22754,103,116,80,203
49,0.23265,104,115,84,203
50,0.23741,96,115,71,203
51,0.24192,93,114,81,203
52,0.2461,103,114,66,203
53,0.25008,106,114,71,203
54,0.25498,115,113,88,203
55,0.26015,136,113,88,203
56,0.26543,106,113,82,203
57,0.2706,81,114,84,203
58,0.27571,84,114,83,203
59,0.28083,95,114,81,203
60,0.28594,97,115,82,203
61,0.29108,96,114,82,203
62,0.29619,97,114,81,203
63,0.30131,98,114,81,202.8
64,0.30639,98,114,82,203
65,0.31148,100,113,82,203
66,0.31653,102,113,82,203
67,0.3216,98,112,85,203
68,0.32671,104,112,85,203
69,0.33187,104,112,82,203
70,0.33708,104,113,83,203
71,0.34228,103,112,82,203
72,0.34748,100,112,83,203
73,0.35265,100,112,81,203
74,0.35777,99,112,82,203
75,0.36288,100,111,81,203
76,0.36799,101,112,80,203
77,0.37311,101,112,83,203
78,0.37825,103,112,83,203.2
79,0.38342,105,112,82,203.2
80,0.38861,105,112,83,203.2
81,0.39381,105,112,82,203.2
82,0.39895,103,112,82,203.2
83,0.40407,102,112,81,203
84,0.40918,103,113,81,203
85,0.41429,103,113,81,203
86,0.41935,103,113,80,203
87,0.42439,103,113,79,202.8
88,0.42939,103,113,80,202.8
89,0.43439,104,113,80,202.8
90,0.43946,106,113,82,203
91,0.44455,107,113,82,202.8
92,0.44969,109,113,82,203
93,0.45486,107,113,81,203
94,0.46,104,113,81,203
95,0.46512,103,113,81,203
96,0.47026,105,113,82,203
97,0.4754,108,114,83,203.2
98,0.48054,105,114,81,203.2
99,0.48565,106,114,81,202.8
100,0.49075,105,115,81,202.8
101,0.4958,106,115,80,202.8
102,0.50087,106,115,83,202.6
103,0.50593,107,115,79,202.6
104,0.51101,107,114,84,202.6
105,0.51618,107,114,83,202.8
106,0.52141,110,114,81,202.8
107,0.52658,106,114,83,202.8
108,0.53172,104,113,81,202.6
109,0.5368,104,113,81,202.6
110,0.5419,107,112,81,202.6
111,0.54698,109,112,79,202.6
112,0.55208,108,112,80,202.6
113,0.55714,107,112,79,202.8
114,0.56217,107,113,82,202.8
115,0.56727,112,113,81,202.8
116,0.57238,111,114,80,202.8
117,0.57752,109,114,85,202.8
118,0.58275,110,115,83,202.8
119,0.58797,110,115,83,202.8
120,0.5932,108,115,84,203
121,0.59842,107,115,83,203
122,0.60359,107,115,83,203
123,0.60873,107,115,82,202.8
124,0.6139,109,115,82,202.8
125,0.61907,111,114,82,202.8
126,0.62421,111,114,81,202.8
127,0.6293,108,114,82,202.8
128,0.63441,110,115,83,202.8
129,0.63961,113,115,82,203
130,0.64478,111,114,79,203
131,0.64989,108,114,83,203
132,0.655,108,113,83,203
133,0.66012,110,113,81,203
134,0.66523,110,112,81,203
135,0.6703,109,112,81,203
136,0.67538,110,112,81,203
137,0.68048,112,112,81,202.8
138,0.68556,111,111,80,202.8
139,0.69065,110,111,80,202.8
140,0.69579,113,111,81,202.8
141,0.70088,113,111,81,202.6
142,0.70592,109,111,81,202.6
143,0.71096,111,110,80,202.6
144,0.71602,114,110,79,202.6
145,0.72108,113,110,79,202.6
146,0.7261,110,110,80,202.6
147,0.7311,111,110,80,202.6
148,0.7361,113,110,80,202.6
149,0.74114,114,110,80,202.6
150,0.74618,113,110,80,202.6
151,0.75127,113,111,81,202.6
152,0.75635,113,111,80,202.6
153,0.76139,110,111,80,202.6
154,0.7664,111,112,80,202.6
155,0.77144,115,112,80,202.8
156,0.77651,117,113,81,202.8
157,0.78157,117,113,78,202.8
158,0.7866,112,113,79,202.8
159,0.79167,111,113,82,202.8
160,0.79673,114,113,80,202.8
161,0.80177,116,113,79,202.8
162,0.80677,112,113,80,202.8
163,0.81183,113,113,80,202.8
164,0.81688,116,113,80,202.8
165,0.82192,115,113,78,202.8
166,0.82693,111,113,81,202.8
167,0.83193,112,113,82,202.6
168,0.837,115,114,80,202.6
169,0.84209,117,114,82,202.6
170,0.84725,120,114,82,202.6
171,0.85242,118,114,82,202.6
172,0.85756,115,114,81,202.6
173,0.86279,117,115,84,202.8
174,0.86802,118,115,83,202.8
175,0.87324,115,116,83,202.8
176,0.87844,113,116,82,203
177,0.88363,116,116,83,203
178,0.88885,117,116,82,203
179,0.89408,117,117,85,203
180,0.89924,116,117,82,203
181,0.90441,113,117,83,202.8
182,0.90958,115,118,82,202.8
183,0.91475,117,118,82,202.8
184,0.91992,116,118,82,202.8
185,0.92509,117,118,81,202.8
186,0.93023,117,118,80,202.6
187,0.93535,117,118,80,202.8
188,0.94043,118,118,80,202.8
189,0.94552,118,119,81,202.8
190,0.9506,119,119,81,202.8
191,0.95577,121,119,81,202.8
192,0.961,121,120,85,202.8
193,0.96625,120,120,83,202.6
194,0.97156,119,120,85,202.6
195,0.97687,118,120,83,202.6
196,0.98212,118,120,83,202.6
197,0.98737,115,119,85,202.6
198,0.99265,119,119,84,202.6
199,0.99794,119,119,83,202.6
200,1.00322,119,119,83,202.6
201,1.00844,117,119,82,202.6
202,1.01367,114,119,84,202.6
203,1.01889,118,119,81,202.6
