secs,km,power,hr,cad,alt
0,0,143,72,67,88.8
1,0.0022,89,72,75,88.8
2,0.0046,55,72,76,89
3,0.0069,68,72,77,89
4,0.0094,61,72,76,89
5,0.0117,61,72,76,89
6,0.0142,111,72,67,89.2
7,0.0169,107,72,68,89.2
8,0.0198,94,72,70,89.4
9,0.0227,95,72,70,89.4
10,0.0256,64,72,72,89.4
11,0.0287,95,72,72,89.6
12,0.0317,112,72,73,89.6
13,0.0348,95,72,74,89.8
14,0.0381,46,72,40,89.8
15,0.0412,46,72,40,90
16,0.0442,61,72,36,90
17,0.0471,153,72,61,90
18,0.0504,116,72,70,90.2
19,0.0536,90,72,72,90.2
20,0.057,94,72,72,90.4
21,0.0603,101,72,73,90.4
22,0.0637,111,72,75,90.6
23,0.0671,82,72,75,90.6
24,0.0706,96,72,74,90.8
25,0.0741,99,72,73,90.8
26,0.0775,101,72,73,91
27,0.0811,96,72,73,91
28,0.0846,99,72,72,91.2
29,0.0882,84,72,74,91.2
30,0.0917,84,72,74,91.4
31,0.0953,89,72,73,91.4
32,0.0988,107,72,73,91.6
33,0.1023,96,72,74,91.6
34,0.1058,94,72,73,91.8
35,0.1094,100,72,74,91.8
36,0.1129,99,72,74,92
37,0.1165,98,72,74,92
38,0.1203,175,72,65,92.2
39,0.1242,155,72,71,92.2
40,0.1282,156,72,72,92.4
41,0.1324,135,72,72,92.4
42,0.1367,161,72,73,92.6
43,0.1411,144,72,74,92.8
44,0.1455,124,72,75,92.8
45,0.1499,136,72,75,93
46,0.1544,133,72,75,93.2
47,0.1588,129,72,76,93.2
48,0.1633,118,72,76,93.4
49,0.1678,132,72,76,93.4
50,0.1723,143,72,77,93.6
51,0.1768,124,72,77,93.8
52,0.1813,120,72,77,93.8
53,0.1858,132,72,77,94
54,0.1903,137,72,77,94.2
55,0.1948,127,72,77,94.2
56,0.1993,111,72,76,94.4
57,0.2039,151,72,77,94.4
58,0.2084,134,72,76,94.6
59,0.213,129,72,77,94.8
60,0.2176,126,72,77,94.8
61,0.2223,123,72,77,95
62,0.2269,126,72,77,95.2
63,0.2315,125,72,77,95.2
64,0.2361,148,72,77,95.4
65,0.2407,133,72,77,95.4
66,0.2453,123,72,77,95.6
67,0.2499,119,72,77,95.8
68,0.2545,117,72,77,95.8
69,0.259,114,72,77,96
70,0.2635,102,72,78,96.2
71,0.268,107,72,78,96.2
72,0.2723,111,72,80,96.4
73,0.2767,94,72,80,96.4
74,0.281,88,72,81,96.6
75,0.2853,80,72,80,96.8
76,0.2894,97,72,80,96.8
77,0.2935,85,72,81,97
78,0.2976,89,72,81,97
79,0.3017,107,72,81,97.2
80,0.3058,95,72,82,97.2
81,0.3098,97,72,82,97.2
82,0.3139,90,72,82,97.4
83,0.3179,81,72,82,97.4
84,0.322,83,72,81,97.6
85,0.3262,88,72,81,97.6
86,0.3303,90,72,81,97.6
87,0.3344,83,72,80,97.8
88,0.3386,85,72,80,97.8
89,0.3428,108,72,80,97.8
90,0.3472,125,72,79,98
91,0.3517,121,72,80,98
92,0.3564,109,72,79,98
93,0.3611,108,72,79,98
94,0.366,110,72,79,98.2
95,0.371,114,72,79,98.2
96,0.3761,108,72,79,98.2
97,0.3814,112,72,79,98.2
98,0.3869,123,72,79,98.2
99,0.3923,103,72,80,98.2
100,0.3981,97,72,80,98.2
101,0.4038,102,72,79,98.2
102,0.4097,115,72,79,98.2
103,0.4157,111,72,79,98.2
104,0.4218,112,72,79,98.2
105,0.4281,103,72,79,98.2
106,0.4345,111,72,79,98.2
107,0.441,110,72,80,98.2
108,0.4475,118,72,80,98.2
109,0.4542,112,72,80,98.2
110,0.461,99,72,80,98.2
111,0.4679,117,72,79,98.2
112,0.4749,110,72,79,98.2
113,0.482,116,72,79,98
114,0.4891,114,72,79,98
115,0.4963,119,72,79,98
116,0.5035,125,72,79,98
117,0.5109,116,72,80,98
118,0.5181,113,72,80,98.2
119,0.5254,111,72,80,98.2
120,0.5329,112,72,80,98.2
121,0.5401,118,72,80,98.2
122,0.5474,118,0,80,98.4
123,0.5546,118,0,80,98.4
124,0.5615,109,0,80,98.6
125,0.5685,102,0,80,98.8
126,0.5752,108,0,80,99
127,0.5816,105,0,80,99.2
128,0.5879,112,0,80,99.4
129,0.5942,134,0,80,99.6
130,0.6001,134,0,80,99.6
131,0.6059,113,0,81,99.8
132,0.6116,107,0,81,100
133,0.6172,103,0,81,100
134,0.6229,115,0,81,100
135,0.6286,114,0,80,100.2
136,0.6345,8,0,64,100.2
137,0.64,8,0,64,100.2
138,0.6446,0,0,0,100.2
139,0.6485,0,0,0,100
