secs,km,power,hr,cad,alt
0,0,0,99,31,91.8
1,0.0028,0,100,31,92.6
2,0.0058,183,105,31,92.4
3,0.0092,257,106,31,92.6
4,0.0132,257,109,47,92.6
5,0.0177,342,112,42,92.8
6,0.0228,413,113,50,92.8
7,0.0282,434,115,56,93
8,0.0338,430,117,60,93.2
9,0.0399,424,119,64,93.4
10,0.046,398,119,68,93.6
11,0.0521,248,120,67,93.6
12,0.0583,314,120,67,93.6
13,0.0644,314,120,84,94
14,0.0706,290,119,65,94
15,0.0767,275,117,68,94.2
16,0.0828,265,117,69,94.4
17,0.0886,184,118,68,94.6
18,0.094,0,119,68,94.8
19,0.0984,0,117,68,95
20,0.1024,0,115,0,95
21,0.1059,39,114,16,95.2
22,0.1089,0,113,16,95.4
23,0.1113,0,112,16,95.4
24,0.1113,0,112,0,95.6
25,0.1113,0,111.65,0,95.59
26,0.1113,0,111.3,0,95.58
27,0.1113,0,110.95,0,95.57
28,0.1113,0,110.6,0,95.56
29,0.1113,0,110.25,0,95.55
30,0.1113,0,109.9,0,95.54
31,0.1113,0,109.55,0,95.53
32,0.1113,0,109.2,0,95.52
33,0.1113,0,108.85,0,95.51
34,0.1113,0,108.5,0,95.5
35,0.1113,0,108.15,0,95.49
36,0.1113,0,107.8,0,95.48
37,0.1113,0,107.45,0,95.47
38,0.1113,0,107.1,0,95.46
39,0.1113,0,106.75,0,95.45
40,0.1113,0,106.4,0,95.44
41,0.1113,0,106.05,0,95.43
42,0.1113,0,105.7,0,95.42
43,0.1113,0,105.35,0,95.41
44,0.1113,0,105,0,95.4
45,0.1113,0,105,0,95.4
46,0.1139,0,110,0,95.6
47,0.1168,220,113,32,95.8
48,0.1205,136,114,32,95.8
49,0.124,136,116,32,96
50,0.1283,136,116,23,96.2
51,0.1332,330,118,50,96.2
52,0.1389,616,120,62,96.4
53,0.1452,538,121,72,96.4
54,0.1513,303,123,66,96.8
55,0.1576,362,124,64,96.8
56,0.164,385,125,70,97
57,0.1705,374,126,73,97.2
58,0.1771,386,127,78,97.4
59,0.1838,388,127,78,97.8
60,0.1905,408,128,80,98
61,0.1973,393,128,80,98
62,0.2041,382,128,80,98.6
63,0.211,401,128,83,99
64,0.2179,372,128,80,99.2
65,0.2246,385,128,81,99.6
66,0.2313,383,129,78,99.6
67,0.2384,347,129,81,99.8
68,0.2454,330,130,82,100
69,0.2523,329,129,82,99.8
70,0.2593,335,130,83,100
71,0.2662,329,129,82,100
72,0.2731,290,129,79,100.4
73,0.2799,305,128,81,101.2
74,0.2867,318,127,81,101.2
75,0.2936,318,125,81,101
76,0.3004,371,125,78,101
77,0.3073,368,125,82,101
78,0.3143,359,126,79,101.2
79,0.3213,380,127,82,101.2
80,0.3282,381,128,82,101.4
81,0.3352,354,129,80,102
82,0.342,388,129,82,102.6
83,0.349,351,130,82,102.6
84,0.3561,348,131,80,102.8
85,0.3632,349,132,84,102.8
86,0.3703,333,133,83,102.8
87,0.3774,308,134,84,102.8
88,0.3844,313,134,80,103
89,0.3915,340,135,84,103
90,0.3987,368,136,84,103.4
91,0.4058,361,137,82,103.6
92,0.4131,349,137,84,103.8
93,0.4203,337,137,86,103.8
94,0.4275,321,137,84,103.8
95,0.4346,315,138,83,104.2
96,0.4417,333,138,84,104.4
97,0.4488,365,139,87,104.6
98,0.4557,333,140,81,105
99,0.4631,330,140,83,105
100,0.4702,301,141,85,105.2
101,0.4775,337,141,85,105.4
102,0.4847,293,141,82,105.6
103,0.4919,317,142,85,106
104,0.4991,345,142,87,106.2
105,0.5062,317,142,84,106.4
106,0.5134,304,142,83,106.6
107,0.5205,313,143,86,106.8
108,0.5276,284,143,83,107
109,0.5346,290,143,83,107.2
110,0.5415,267,143,81,107.4
111,0.5484,260,143,82,107.8
112,0.5552,253,142,80,108
113,0.5618,263,143,81,108.4
114,0.5682,303,143,78,108.8
115,0.575,286,143,78,108.6
116,0.5818,294,143,80,108.6
117,0.5885,246,143,79,109
118,0.5951,268,142,79,109
119,0.6017,310,142,80,109.2
120,0.6084,292,141,80,109.4
121,0.6152,292,141,73,109.6
122,0.6218,279,142,74,109.8
123,0.6285,305,142,76,110
124,0.6351,277,142,73,110.2
125,0.6416,273,142,73,110.4
126,0.6481,269,142,71,110.6
127,0.6547,261,141,72,110.8
128,0.6613,292,142,73,110.8
129,0.668,273,142,73,110.8
130,0.6747,273,142,74,111
131,0.6814,218,142,74,111.2
132,0.6881,208,140,74,111.2
133,0.695,219,140,75,111.2
134,0.7017,0,138,75,111.4
135,0.7084,0,138,75,111.2
136,0.7148,0,137,0,110.8
137,0.7211,0,136,0,111.2
138,0.7273,0,135,0,111.2
139,0.7336,51,133,20,111.4
140,0.7401,212,134,69,111.6
141,0.7466,230,135,69,111.8
142,0.7533,230,135,73,111.8
143,0.76,225,134,74,112
144,0.7668,256,133,74,112.2
145,0.7737,232,134,74,112.2
146,0.7808,266,134,77,112.2
147,0.788,248,135,79,112.2
148,0.7954,222,135,79,112.4
149,0.8029,222,135,80,112.4
150,0.8104,84,135,80,112.4
151,0.8179,84,135,80,112.2
152,0.8256,84,131,35,112.2
153,0.8336,264,131,86,112
154,0.8418,268,132,88,112.2
155,0.8501,273,134,91,112.4
156,0.8585,310,134,96,112.2
