secs,km,power,hr,cad,alt
0,0,,128,43,24.6
1,0,,129,47,24.4
2,0,,130,48,24.4
3,0,,132,77,24.6
4,0,,133,77,24.6
5,0,,134,77,24.8
6,0,,135,77,24.8
7,0.0025,,135,78,24.8
8,0.0052,,136,78,24.8
9,0.0078,,136,78,24.8
10,0.0105,,136,78,24.8
11,0.0132,,137,79,25
12,0.016,,138,80,25
13,0.0189,,139,80,25
14,0.0218,,140,80,25
15,0.0247,,139,80,25
16,0.0275,,139,80,25
17,0.0305,,139,81,25
18,0.0335,,139,81,24.8
19,0.0364,,139,81,25
20,0.0392,,139,81,25
21,0.0422,,140,80,25
22,0.0451,,141,80,25
23,0.0479,,140,80,25
24,0.0507,,140,80,24.8
25,0.0535,,141,80,24.8
26,0.0564,,142,80,24.8
27,0.0593,,142,80,24.8
28,0.0623,,143,80,25
29,0.0651,,144,80,25.2
30,0.0679,,144,80,25.2
31,0.0708,,145,80,25
32,0.0737,,145,80,25
33,0.0766,,145,81,25
34,0.0793,,145,82,25.2
35,0.0821,,146,82,25.2
36,0.0852,,146,81,25.2
37,0.0883,,146,81,25.2
38,0.0913,,146,81,25.4
39,0.0944,,147,80,25.2
40,0.0974,,147,80,25
41,0.1005,,147,80,24.8
42,0.1034,,147,80,24.8
43,0.1063,,148,80,24.8
44,0.1089,,148,81,25.2
45,0.111,,148,81,25.2
46,0.1129,,148,81,25
47,0.1149,,148,81,24.8
48,0.1169,,148,81,24.8
49,0.1189,,148,81,24.8
50,0.1209,,148,81,24.8
51,0.1229,,148,81,24.8
52,0.1249,,148,81,24.8
53,0.1268,,148,81,24.8
54,0.1287,,148,81,24.8
55,0.1306,,148,81,24.8
56,0.1325,,149,81,24.8
57,0.1345,,149,81,25
58,0.1371,,149,81,25.2
59,0.14,,150,81,25.2
60,0.1432,,151,81,25.4
61,0.1464,,152,81,25.2
62,0.1495,,151,80,25.2
63,0.1526,,151,80,25.2
64,0.1556,,151,81,25.2
65,0.1587,,152,81,25.2
66,0.1618,,152,80,24.8
67,0.1649,,153,81,24.8
68,0.1682,,152,81,24.8
