secs,km,power,hr,cad,alt
0,0,168,101,78,21.6
1,0.0089,188,101,78,22
2,0.0153,171,103,82,22.2
3,0.0225,210,103,82,22.4
4,0.0295,197,105,84,22.4
5,0.0368,254,108,83,22.2
6,0.0442,160,108,83,21.8
7,0.0523,159,110,82,21.6
8,0.0613,171,110,82,21.4
9,0.0697,193,110,82,21.4
10,0.079,177,111,84,21.2
11,0.0877,149,111,84,21.2
12,0.0971,148,112,84,21.2
13,0.1059,170,112,84,21.6
14,0.1145,130,110,85,21.8
15,0.1234,133,109,83,22.2
16,0.131,173,109,83,22.6
17,0.1393,279,109,83,22.6
18,0.147,241,108,82,22.6
19,0.1543,224,110,83,22.8
20,0.1625,180,110,83,22.8
21,0.1703,182,115,84,22.8
22,0.1784,214,115,84,22.8
23,0.1866,168,115,87,22.8
24,0.1949,159,115,87,22.8
25,0.204,157,115,88,22.6
26,0.2124,147,115,88,22.6
27,0.2214,184,115,89,22.6
28,0.2297,216,115,89,22.2
29,0.2397,226,115,91,22
30,0.2492,182,116,86,21.6
31,0.2598,167,116,86,21.2
32,0.2701,167,116,86,21.2
33,0.28,169,116,86,21
34,0.2898,195,116,87,21
35,0.3004,191,117,87,21
36,0.3095,240,118,87,21
37,0.3206,178,118,89,21
38,0.3307,158,118,89,20.8
39,0.3404,197,117,89,20.8
40,0.3515,197,117,89,20.6
41,0.362,183,117,89,20.4
42,0.3729,186,117,89,20.4
43,0.3843,171,117,89,20.2
44,0.3948,171,117,89,20.2
45,0.406,152,117,89,20.4
46,0.4163,179,116,88,20.6
47,0.4272,179,116,88,20.8
48,0.4379,239,115,88,21
49,0.4478,203,115,88,21.2
50,0.458,203,118,87,21.4
51,0.4683,259,120,87,21.6
52,0.4775,259,122,87,21.6
53,0.487,262,122,88,21.4
54,0.4972,262,122,88,21.2
55,0.5074,204,122,91,20.8
56,0.5174,216,123,92,20.6
57,0.5283,189,123,93,20.6
58,0.5399,189,122,92,20.4
59,0.5499,160,122,93,20.2
60,0.5611,164,122,93,20.2
61,0.572,199,122,93,20.2
62,0.5824,186,121,93,20
63,0.5934,186,120,93,20
64,0.6038,219,120,93,20
65,0.6147,204,120,93,20
66,0.6259,201,121,94,20
67,0.6358,201,122,94,20.2
68,0.646,180,122,94,20.2
69,0.6566,200,122,94,20.2
70,0.6665,183,121,94,20.2
71,0.6772,208,121,93,20.4
72,0.6871,208,121,94,20.4
73,0.6972,210,122,93,20.4
74,0.707,210,121,93,20.6
75,0.7178,130,121,93,20.6
76,0.7272,312,121,88,20.8
77,0.7371,293,120,88,20.8
78,0.7471,315,119,76,21
79,0.7575,315,119,82,21
80,0.7673,293,120,83,21.2
81,0.7771,241,123,85,21.4
82,0.7872,199,124,92,21.6
83,0.7969,212,124,92,21.8
84,0.8067,198,125,92,22
85,0.8163,208,126,90,22.2
86,0.8246,215,126,90,22.4
87,0.8329,215,126,89,22.8
88,0.8418,216,125,89,23
89,0.8497,202,125,88,23.2
90,0.8573,203,125,87,23.4
91,0.8651,212,126,86,23.6
92,0.8729,217,127,86,23.8
93,0.8801,238,127,85,24.2
94,0.8874,193,127,84,24.4
95,0.8947,187,128,95,24.6
96,0.9016,171,129,92,25
97,0.9078,194,130,91,25.4
98,0.9144,251,130,89,25.6
99,0.9202,257,131,89,25.8
100,0.9265,277,133,89,26
101,0.9328,277,134,89,26.2
102,0.9393,257,135,90,26.2
103,0.9457,244,135,91,26.4
104,0.9526,242,136,91,26.4
105,0.9592,218,135,91,26.6
106,0.9662,220,135,92,26.6
107,0.973,213,136,93,26.8
108,0.9802,221,136,93,26.8
109,0.987,217,136,93,27
110,0.9942,209,137,94,27
111,1.0014,214,137,94,27
112,1.0084,206,137,94,27.2
113,1.0157,195,138,94,27.4
114,1.0227,195,137,95,27.4
115,1.03,190,137,95,27.4
116,1.037,195,137,94,27.6
117,1.0443,188,137,95,27.6
118,1.0519,191,137,95,27.8
119,1.0586,191,136,94,27.8
120,1.0663,179,134,95,28
121,1.073,230,133,94,28
122,1.0803,195,133,94,28.2
123,1.088,202,132,94,28.2
124,1.0952,176,133,96,28.4
125,1.1023,176,133,94,28.4
126,1.1097,197,133,94,28.6
127,1.1172,190,133,93,28.6
128,1.1245,312,133,95,28.6
129,1.1324,219,134,92,28.8
130,1.1397,217,134,86,28.8
131,1.1479,219,135,86,29
132,1.1551,210,135,87,29
133,1.1634,219,135,87,29.2
134,1.1708,200,132,87,29.2
135,1.1786,205,130,87,29.4
136,1.1866,209,131,87,29.4
137,1.1944,198,132,87,29.6
138,1.2023,213,133,87,29.6
139,1.2107,203,134,87,29.8
140,1.2186,192,135,87,29.8
141,1.2268,201,134,87,30
142,1.2353,185,134,86,30.2
143,1.2433,196,133,86,30.2
144,1.2516,215,133,86,30.4
145,1.2594,214,133,86,30.4
146,1.2678,231,133,86,30.6
147,1.2756,233,133,87,30.6
148,1.2831,325,134,86,30.8
149,1.2917,306,134,88,30.8
150,1.2997,235,135,89,31
151,1.308,208,137,88,31.2
152,1.3164,232,139,89,31.2
153,1.3247,198,139,88,31.4
154,1.3326,218,139,89,31.6
155,1.3409,216,139,89,31.6
156,1.349,217,139,88,31.8
157,1.3573,221,139,89,32
158,1.365,234,140,88,32.2
159,1.373,268,141,88,32.6
160,1.3806,215,142,88,32.8
161,1.3878,198,142,87,33.2
162,1.3948,212,142,85,33.4
163,1.4016,261,142,84,33.8
164,1.4082,215,141,83,34.2
165,1.4145,264,142,82,34.6
166,1.4206,260,142,81,34.8
167,1.4267,233,142,80,35
168,1.4326,199,143,96,35.2
169,1.4382,174,143,97,35.6
170,1.4439,182,143,96,35.8
171,1.4493,202,143,94,36
172,1.4547,222,142,93,36.2
173,1.4602,229,141,93,36.4
174,1.466,215,141,93,36.6
175,1.4713,217,141,93,36.6
176,1.4768,231,142,93,36.8
177,1.4825,232,143,94,37
178,1.4884,229,143,95,37
179,1.4946,243,144,96,37.2
180,1.5003,239,144,96,37.4
181,1.5068,216,144,96,37.4
182,1.5127,211,144,97,37.6
183,1.5187,214,144,97,38
184,1.5243,216,144,98,38.2
185,1.5302,170,143,96,38.6
186,1.5353,201,143,94,39
187,1.5399,202,143,93,39.4
188,1.5438,256,144,91,39.8
189,1.5477,257,144,89,40.2
190,1.5511,257,145,87,40.6
191,1.5542,204,146,85,40.8
192,1.5569,191,146,95,41.2
193,1.5594,157,146,93,41.4
194,1.5616,299,147,101,41.6
195,1.5641,243,147,95,41.8
196,1.5666,230,148,91,42
197,1.5691,236,149,90,42.4
198,1.5714,258,149,89,42.6
199,1.574,214,150,89,42.8
200,1.5762,191,151,90,43
201,1.5787,215,152,94,43.2
202,1.5811,206,152,91,43.6
203,1.5838,199,153,88,43.8
204,1.5861,190,153,88,44
205,1.5886,204,153,85,44.2
206,1.5912,224,152,85,44.4
207,1.5941,213,151,85,44.6
208,1.5969,238,150,87,44.8
209,1.5995,212,150,87,45
210,1.6025,217,151,87,45.2
211,1.6057,216,151,88,45.4
212,1.6092,220,151,89,45.6
213,1.6126,207,151,90,45.8
214,1.6165,189,152,91,46
215,1.6201,165,151,92,46
216,1.6244,173,151,94,46.2
217,1.6286,240,150,94,46.2
218,1.6336,311,149,86,46.2
219,1.6392,305,150,92,46
220,1.6454,283,151,95,46
221,1.6515,315,151,98,46
222,1.6586,262,152,93,46
223,1.6663,248,152,93,45.8
224,1.6744,240,152,97,45.8
225,1.6822,201,153,97,45.8
226,1.6905,321,153,89,45.6
227,1.6992,274,153,91,45.6
228,1.7083,240,153,93,45.6
229,1.718,230,154,93,45.4
230,1.7266,234,154,95,45.4
231,1.7357,242,154,96,45.2
232,1.7453,265,154,98,45.2
233,1.7549,279,153,93,45
234,1.765,228,153,93,44.8
235,1.7752,274,154,91,44.6
236,1.7858,258,154,91,44.4
237,1.7968,271,154,95,44
238,1.8079,290,154,96,43.6
239,1.8191,274,154,97,43.2
240,1.83,250,155,98,43
241,1.8411,250,155,98,43
242,1.8523,203,155,98,43.2
243,1.8635,188,155,98,43.4
244,1.8742,193,155,98,43.4
245,1.8841,223,154,97,43.4
246,1.8949,355,154,96,43.2
247,1.9057,367,153,89,42.8
248,1.9173,360,153,89,42.4
249,1.9287,350,154,89,42
250,1.9406,322,154,89,41.6
251,1.9542,331,156,91,41
252,1.9671,310,156,92,40.6
253,1.9797,278,157,93,40
254,1.9936,283,157,94,39.6
255,2.0065,289,158,94,39.2
256,2.0212,293,158,95,38.6
257,2.0357,286,158,96,38.2
258,2.0498,259,159,96,37.8
259,2.065,250,159,97,37.8
260,2.0791,233,159,96,38
261,2.0931,255,160,95,38.6
262,2.106,174,160,94,39.4
263,2.1186,187,160,90,40.4
264,2.1299,210,160,89,41.2
265,2.1411,210,160,96,41.8
266,2.1512,278,160,96,42.6
267,2.1607,260,160,90,43.2
268,2.1693,128,160,93,43.6
269,2.1787,321,160,96,44
270,2.1871,243,160,96,44.4
271,2.1953,238,160,94,44.4
272,2.2042,238,160,94,44.6
273,2.2124,229,160,94,44.6
274,2.2212,237,160,94,44.6
275,2.23,252,159,96,44.6
276,2.2389,245,159,97,44.6
277,2.248,231,159,97,44.6
278,2.2573,212,159,99,44.4
279,2.2667,206,159,99,44.4
280,2.2765,220,160,100,44.4
281,2.2862,220,160,100,44.4
282,2.2956,196,160,100,44.4
283,2.3059,256,160,101,44.4
284,2.3153,221,160,101,44.4
285,2.3255,221,160,102,44.2
286,2.3361,231,160,102,44
287,2.3466,231,159,103,43.8
288,2.3575,330,159,104,43.6
289,2.3686,271,159,99,43.4
290,2.3791,252,159,99,43.2
291,2.3913,222,160,100,43
292,2.4028,227,160,100,42.6
293,2.4147,228,160,100,42.2
294,2.427,228,160,101,41.8
295,2.4393,213,160,100,41.4
296,2.452,204,159,101,40.8
297,2.4648,272,160,101,40.4
298,2.4786,257,159,95,40
299,2.4921,258,159,95,39.6
300,2.5057,242,159,95,39.2
301,2.5189,242,159,97,38.8
302,2.532,218,159,97,38.6
303,2.5447,218,158,96,38.2
304,2.5582,251,158,97,37.8
305,2.5727,242,157,97,37.4
306,2.5865,260,157,97,37
307,2.6006,270,156,98,36.8
308,2.6141,201,157,98,36.4
309,2.6282,229,157,98,36.2
310,2.6426,211,158,98,36.2
311,2.655,252,158,98,36.2
312,2.6685,240,157,97,36.4
313,2.6817,240,157,97,36.6
314,2.6949,245,157,97,37
315,2.7067,249,157,96,37
316,2.7189,255,158,95,37.2
317,2.7319,291,158,94,37.2
318,2.7435,269,158,94,37.2
319,2.7559,269,158,95,37.2
320,2.7685,286,158,95,37
321,2.7815,253,159,96,36.8
322,2.7931,249,160,96,36.4
