secs,km,power,hr,cad,alt
0,0,,103,0,100.4
1,0.00201,,104,0,100.4
2,0.00468,,108,0,100.6
3,0.00796,,110,0,100.7
4,0.01124,,112,0,100.8
5,0.01497,,112.75,0,100.85
6,0.0187,,113.5,0,100.9
7,0.02243,,114.25,0,100.95
8,0.02616,,115,0,101
9,0.03205,,116,0,101
10,0.038275,,118,0,100.9
11,0.0445,,120,0,100.8
12,0.05215,,121,20,100.6
13,0.0598,,122,40,100.4
14,0.06745,,123,60,100.2
15,0.07666,,124.5,65.5,100.4
16,0.08587,,126,71,100.6
17,0.096105,,127.5,73.5,100.8
18,0.10634,,129,76,101
19,0.117025,,130.5,78.5,100.9
20,0.12771,,132,81,100.8
21,0.138915,,133,82.5,100
22,0.15012,,134,84,99.2
23,0.161965,,135.5,87,98.6
24,0.17381,,137,90,98
25,0.185725,,137.5,90,97.4
26,0.19764,,138,90,96.8
27,0.207993,,137.333,60,96.2667
28,0.218347,,136.667,30,95.7333
29,0.2287,,136,0,95.2
30,0.23789,,134,0,94.7
31,0.24708,,132,0,94.2
32,0.255165,,130,0,93.6
33,0.26325,,128,0,93
34,0.27071,,127,0,92.6
35,0.27825,,125.5,0,92.2
36,0.28579,,124,0,91.8
37,0.294395,,126,32.5,91.5
38,0.303,,128,65,91.2
39,0.3121,,131,67,91.4
40,0.3217,,133,69.5,91.6
41,0.3313,,135,72,91.8
42,0.341015,,136.5,72.5,91.9
43,0.35073,,138,73,92
44,0.36029,,141,72,91.8
45,0.369315,,142.5,71.5,92.2
46,0.37834,,144,71,92.6
47,0.3861,,145,47.3333,92.6667
48,0.39386,,146,23.6667,92.7333
49,0.40162,,147,0,92.8
50,0.40544,,147.2,0,92.84
51,0.40926,,147.4,0,92.88
52,0.41308,,147.6,0,92.92
53,0.4169,,147.8,0,92.96
54,0.42072,,148,0,93
55,0.42072,,147.333,0,93
56,0.42072,,146.667,0,93
57,0.42072,,146,0,93
58,0.42072,,145.333,0,93
59,0.42072,,144.667,0,93
60,0.42072,,144,0,93
61,0.42072,,143.333,0,93
62,0.42072,,142.667,0,93
63,0.42072,,142,0,93
64,0.42072,,141.333,0,93
65,0.42072,,140.667,0,93
66,0.42072,,140,0,93
67,0.4249,,142,0,93.2
68,0.43025,,142,0,93.6
69,0.43655,,142.5,32.5,93.8
70,0.44285,,143,65,94
71,0.45002,,144.5,69,94.1
72,0.45719,,146,73,94.2
73,0.465313,,147,77.6667,94.4667
74,0.473437,,148,82.3333,94.7333
75,0.48156,,149,87,95
76,0.490253,,150,87.6667,95.1333
77,0.498947,,151,88.3333,95.2667
78,0.50764,,152,89,95.4
79,0.5166,,153.5,89,95.7
80,0.52556,,155,89,96
81,0.534695,,155.75,90.5,96.1
82,0.54383,,156.5,92,96.2
83,0.552965,,157.25,93.5,96.3
84,0.5621,,158,95,96.4
85,0.571418,,158.75,91.75,96.45
86,0.580735,,159.5,88.5,96.5
87,0.590052,,160.25,85.25,96.55
88,0.59937,,161,82,96.6
89,0.609057,,161.167,83.1667,96.6333
90,0.618743,,161.333,84.3333,96.6667
91,0.62843,,161.5,85.5,96.7
92,0.638117,,161.667,86.6667,96.7333
93,0.647803,,161.833,87.8333,96.7667
94,0.65749,,162,89,96.8
95,0.667407,,162.333,89.3333,96.8
96,0.677323,,162.667,89.6667,96.8
97,0.68724,,163,90,96.8
98,0.697157,,163.333,90.3333,96.8
99,0.707073,,163.667,90.6667,96.8
100,0.71699,,164,91,96.8
