secs,km,power,hr,cad,alt
0,0,0,104,23,84.4
1,0.0002,0,105,23,84.4
2,0.0002,0,108.5,23,84.4
3,0.0002,0,112,23,84.4
4,0.0002,0,112,23,84.4
5,0.0022,0,114,23,84.6
6,0.0056,0,116,23,85
7,0.0101,0,120,23,85.2
8,0.0152,0,122,23,85.2
9,0.0201,0,124,23,85.4
10,0.0254,0,126,54,85.4
11,0.0309,3,128,72,85.6
12,0.0366,217,130,50,85.6
13,0.0424,317,131,50,85.8
14,0.0482,317,132,77,86.2
15,0.0542,295,133,77,86.4
16,0.0598,295,134,77,86.4
17,0.0657,295,135,77,86.4
18,0.0718,336,135,78,86.8
19,0.0779,409,135,80,87.2
20,0.0842,400,136,82,87.6
21,0.0904,359,136,83,87.6
22,0.0966,362,136,83,87.6
23,0.1029,334,137,83,87.6
24,0.1093,341,138,83,88.4
25,0.1154,342,138,83,88.4
26,0.1216,345,138,83,88.2
27,0.1278,345,139,81,88.6
28,0.1342,364,139,84,88.8
29,0.1406,398,140,84,88.6
30,0.1471,357,141,86,88.6
31,0.1537,363,141,85,88.8
32,0.1603,378,142,86,89
33,0.1669,388,143,88,89.2
34,0.1735,354,143,87,89.6
35,0.1802,331,144,88,89.8
36,0.1869,349,145,89,90.2
37,0.1935,336,145,89,90.4
38,0.2001,322,145,88,90.6
39,0.2067,323,145,89,90.6
40,0.2134,338,145,88,91
41,0.2201,348,145,89,91
42,0.2266,365,145,89,91.4
43,0.2331,328,146,86,91.4
44,0.2397,311,146,86,91.6
45,0.2465,312,146,91,91.8
46,0.2532,332,147,89,91.8
47,0.26,337,147,90,92
48,0.2666,278,147,87,92.2
49,0.2733,317,148,89,92.2
50,0.28,297,148,89,92.4
51,0.2866,290,148,88,92.4
52,0.2933,299,149,89,92.6
53,0.2999,301,148,88,92.8
54,0.3064,264,149,87,93
55,0.3128,275,148,84,93.2
56,0.3193,311,148,87,93.4
57,0.3258,313,148,85,93.6
58,0.3323,287,149,83,93.8
59,0.3388,322,149,89,94.2
60,0.3451,324,149,85,94.4
61,0.3517,294,149,85,94.6
62,0.3582,287,149,88,94.8
63,0.3647,275,149,87,94.8
64,0.3713,295,149,88,95.2
65,0.378,311,149,86,95.4
66,0.3846,304,149,87,95.6
67,0.3911,339,149,90,95.8
68,0.3977,303,150,87,96
69,0.4043,309,150,87,96.2
70,0.4107,290,150,86,96.4
71,0.417,218,150,87,96.4
72,0.423,0,150,87,96.6
73,0.4286,0,150,87,96.8
74,0.434,0,148,0,97
75,0.4387,0,147,0,97.2
76,0.4438,14,146,12,97.2
77,0.4489,279,146,68,97.6
78,0.4543,460,146,70,97.8
79,0.4601,399,146,74,98
80,0.4661,375,147,80,98
81,0.4722,345,147,80,98.2
82,0.4783,345,147,81,98.2
83,0.4844,323,147,82,98.4
84,0.4907,297,147,80,98.6
85,0.497,304,147,82,98.8
86,0.5032,292,148,83,99
87,0.5094,273,148,81,99.2
88,0.5155,264,148,82,99.4
89,0.5217,256,148,81,99.8
90,0.5278,262,149,81,100
91,0.534,308,149,82,100
92,0.5402,299,149,82,100.4
93,0.5465,345,149,85,100.6
94,0.5528,313,150,83,100.8
95,0.5592,320,150,81,101
96,0.5654,357,150,85,101
97,0.5716,343,151,82,101.2
98,0.5782,282,151,86,101.4
99,0.5847,265,151,87,101.6
100,0.5912,282,152,87,101.8
101,0.5977,290,152,87,102.2
102,0.6041,272,151,86,102.4
103,0.6105,256,151,84,102.6
104,0.6169,285,151,86,102.8
105,0.6235,291,151,85,102.8
106,0.6299,305,151,87,103
107,0.6363,283,151,86,103.2
108,0.6426,283,151,85,103.6
109,0.6489,287,151,86,103.8
110,0.6552,265,150,83,103.6
111,0.6615,262,149,84,103.8
112,0.668,291,148,84,103.8
113,0.6745,277,148,86,103.8
114,0.6811,249,148,86,103.8
115,0.6878,282,148,88,103.8
116,0.6946,288,148,90,103.8
117,0.7016,273,149,91,104
118,0.7084,263,149,101,103.8
119,0.7154,130,150,61,104
120,0.7223,248,150,71,104.2
121,0.7293,297,150,78,104.2
122,0.7365,280,150,82,104.4
123,0.7438,303,149,81,104.6
124,0.7512,303,148,84,104.6
125,0.7587,266,148,83,104.6
126,0.7662,276,148,85,104.6
127,0.7736,265,148,85,104.8
128,0.7811,255,149,85,105
129,0.7887,244,149,84,105
130,0.7964,308,150,88,104.8
131,0.8044,324,150,90,105
132,0.8125,304,150,87,105.2
133,0.8208,285,151,88,105
134,0.8291,254,151,86,105
135,0.8377,282,152,87,104.8
136,0.8463,293,152,88,105
137,0.855,289,152,90,105
138,0.8639,299,152,90,105
139,0.8728,296,153,91,105
140,0.8818,311,153,91,104.8
141,0.8909,317,153,95,104.6
142,0.9002,314,153,81,104.6
143,0.9095,280,153,91,104.8
144,0.9188,289,153,96,104.4
145,0.9283,275,153,96,104.4
146,0.9378,275,153,97,104.6
147,0.9473,278,152,98,104.4
148,0.9569,232,152,100,104.4
149,0.9666,239,152,98,104.6
150,0.9765,278,152,94,104.4
151,0.9864,262,152,90,104.4
152,0.9962,236,152,90,104.2
153,1.0061,236,152,92,104
154,1.0161,245,151,91,103.8
155,1.026,253,151,91,103.8
156,1.0361,277,151,92,104
157,1.0461,257,151,92,103.8
158,1.0561,246,151,93,103.4
159,1.0662,235,151,92,103.6
160,1.0764,265,151,93,103.4
161,1.0865,254,151,92,103.4
162,1.0968,293,151,95,103.4
163,1.107,274,151,94,103.4
164,1.1172,234,151,94,103.2
165,1.1274,248,150,95,103
166,1.1376,271,150,94,102.8
167,1.1478,268,149,95,102.8
168,1.1581,266,149,94,103
169,1.1683,276,149,94,103
170,1.1787,271,149,97,102.8
171,1.189,248,149,92,102.6
172,1.1993,245,149,94,102.6
173,1.2096,242,148,95,102.4
174,1.2201,272,148,95,102.4
175,1.2306,302,148,96,102
176,1.2412,318,149,98,101.8
177,1.2519,298,149,97,101.8
178,1.2626,284,149,98,101.8
179,1.2733,304,149,97,101.8
180,1.284,300,149,100,102
181,1.2948,355,149,93,102
182,1.3059,366,149,88,101.8
183,1.3169,363,150,88,101.6
184,1.328,361,150,90,101.6
185,1.339,331,150,90,101.6
186,1.3501,274,151,87,101.6
187,1.361,319,151,89,101.6
188,1.3719,321,151,89,101.6
189,1.3827,313,150,98,101.8
190,1.3932,335,150,103,101.6
191,1.4038,281,149,96,101.6
192,1.4142,281,149,96,101.6
193,1.4244,274,149,95,101.6
194,1.4345,295,149,94,101.8
195,1.4447,298,150,90,102
196,1.4547,305,150,93,102.4
197,1.4646,376,151,91,102.6
198,1.4745,382,151,92,103
199,1.4841,338,152,91,103
200,1.4936,341,153,89,103
201,1.5029,348,153,88,103
202,1.5121,328,153,95,103.2
203,1.5211,335,154,95,103.4
204,1.5299,330,154,93,103.4
205,1.5388,324,154,91,103.8
206,1.5475,314,154,90,103.8
207,1.5561,285,154,88,104
208,1.5647,332,154,89,104.2
209,1.5732,307,154,89,104.4
210,1.5817,282,153,86,104.6
211,1.59,227,153,88,104.8
212,1.5983,285,153,85,105
213,1.6068,340,153,84,105.2
214,1.6151,341,153,87,105.2
215,1.6234,345,154,85,105.4
216,1.6317,354,154,86,105.4
217,1.6398,342,154,86,105.6
218,1.6481,313,154,83,106
219,1.6562,327,154,87,106
220,1.6643,304,154,85,106.2
221,1.6723,302,154,83,106.6
222,1.6803,262,154,84,106.8
223,1.6882,264,154,83,106.8
224,1.696,208,154,76,106.8
225,1.7028,152,153,82,107
226,1.7086,48,153,82,107
227,1.7126,48,152,82,107.2
228,1.7151,48,151,22,107.2
229,1.7176,66,151,22,107.2
230,1.7176,66,151,26,107.4
231,1.7176,63.25,150.458,26,107.392
232,1.7176,60.5,149.917,26,107.383
233,1.7176,57.75,149.375,26,107.375
234,1.7176,55,148.833,26,107.367
235,1.7176,52.25,148.292,26,107.358
236,1.7176,49.5,147.75,26,107.35
237,1.7176,46.75,147.208,26,107.342
238,1.7176,44,146.667,26,107.333
239,1.7176,41.25,146.125,26,107.325
240,1.7176,38.5,145.583,26,107.317
241,1.7176,35.75,145.042,26,107.308
242,1.7176,33,144.5,26,107.3
243,1.7176,30.25,143.958,26,107.292
244,1.7176,27.5,143.417,26,107.283
245,1.7176,24.75,142.875,26,107.275
246,1.7176,22,142.333,26,107.267
247,1.7176,19.25,141.792,26,107.258
248,1.7176,16.5,141.25,26,107.25
249,1.7176,13.75,140.708,26,107.242
250,1.7176,11,140.167,26,107.233
251,1.7176,8.25,139.625,26,107.225
252,1.7176,5.5,139.083,26,107.217
253,1.7176,2.75,138.542,26,107.208
254,1.7176,0,138,26,107.2
255,1.7176,0,138,26,107.2
256,1.7215,0,138,26,107.6
257,1.7269,615,138,62,107.6
258,1.7329,497,140,71,107.6
259,1.7397,635,142,62,107.4
260,1.7466,704,142,72,107.6
261,1.7541,680,145,76,107.8
262,1.7617,614,146,78,108
263,1.7695,584,148,81,108.2
264,1.7777,551,150,82,108.2
265,1.7859,509,152,87,108.6
266,1.7942,413,153,85,108.6
267,1.8027,404,154,87,108.6
268,1.8113,395,156,87,108.6
269,1.8202,395,157,89,108.6
270,1.8291,403,157,87,108.6
271,1.8384,363,158,86,108.4
272,1.8477,335,158,87,108.4
273,1.8574,301,158,88,108.2
274,1.8672,295,158,90,108.2
275,1.8772,277,158,91,107.8
276,1.8873,280,158,93,107.4
277,1.8973,294,158,92,107.2
278,1.9074,327,158,95,107.2
279,1.9176,298,159,93,107.2
280,1.9279,301,158,93,107.2
281,1.9376,287,158,93,107.2
282,1.9474,265,158,91,107
283,1.9569,274,159,91,107
284,1.9667,305,159,93,107
285,1.9761,305,159,90,107
286,1.9857,296,159,90,107
287,1.9953,289,159,88,107.2
288,2.005,337,159,90,107
289,2.0146,298,159,89,107
290,2.0243,342,160,89,106.8
291,2.0343,378,159,90,106.8
292,2.0441,350,159,91,106.8
293,2.0539,344,158,90,106.8
294,2.064,324,158,92,106.6
295,2.074,326,158,91,106.6
296,2.0839,306,158,91,106.6
297,2.0939,306,159,91,106.6
298,2.1038,311,159,92,106.4
299,2.1139,307,159,91,106.6
300,2.1241,318,160,92,106.6
301,2.1341,315,160,93,106.8
302,2.144,297,160,91,106.6
303,2.1539,303,161,93,106.8
304,2.1637,290,162,92,106.8
305,2.1736,275,163,91,106.6
306,2.1834,301,162,92,106.8
307,2.1935,305,162,91,106.8
308,2.2031,163,162,91,106.6
309,2.213,163,163,91,106.8
310,2.2226,163,162,57,106.8
311,2.2321,299,162,88,106.8
312,2.2417,320,162,89,106.6
313,2.2512,341,162,90,106.4
314,2.261,339,161,89,106.4
315,2.2705,323,161,89,106.4
316,2.2801,291,162,88,106.4
317,2.2898,304,162,90,106.4
318,2.2994,309,162,90,106.2
319,2.3091,295,162,89,106.2
320,2.3187,314,161,89,106.2
321,2.3284,311,161,89,106.4
322,2.3379,311,161,90,106.4
323,2.3476,302,160,90,106.4
324,2.3571,302,160,90,106.4
325,2.3665,277,160,89,106.6
326,2.376,320,161,88,106.4
327,2.3855,395,161,94,106.2
328,2.3951,292,161,88,106.2
329,2.4049,281,161,89,106.2
330,2.4147,286,161,91,106
331,2.4245,280,161,91,106
332,2.4343,280,161,91,106
333,2.4442,268,161,91,105.8
334,2.454,292,161,92,106
335,2.4639,282,161,92,106
336,2.4737,298,161,92,106
337,2.4835,290,160,91,105.8
338,2.4933,290,160,92,105.6
339,2.5032,290,160,93,105.4
340,2.5132,286,159,92,105.4
341,2.5231,301,159,93,105.4
342,2.533,296,159,93,105.4
343,2.543,305,159,93,105.4
344,2.553,353,159,93,105.2
345,2.5631,345,160,92,105
346,2.5734,362,160,96,104.8
347,2.5836,335,160,96,104.6
348,2.5937,267,161,94,104.8
349,2.6038,260,161,92,105
350,2.6138,367,160,98,105.2
351,2.6237,311,160,94,105.4
352,2.6336,344,160,93,105.4
353,2.6433,334,160,91,105.4
354,2.6529,346,160,92,105.6
355,2.6625,348,160,91,105.8
