secs,km,power,hr,cad,alt
0,0,,99,0,115.2
1,2e-5,,96,0,115.2
2,0.0013,,96,0,115.2
3,0.00143,,98,0,115.4
4,0.00143,,102,0,115.6
5,0.0051,,107,0,115.6
6,0.00875,,110,0,115.8
7,0.01244,,110,50,116.2
8,0.016368,,109.4,40,116.12
9,0.020296,,108.8,30,116.04
10,0.024224,,108.2,20,115.96
11,0.028152,,107.6,10,115.88
12,0.03208,,107,0,115.8
13,0.03654,,106,0,115.4
14,0.04109,,104.5,0,115.2
15,0.04564,,103,0,115
16,0.050775,,104.5,29,114.8
17,0.05591,,106,58,114.6
18,0.06142,,109,60,115
19,0.0675267,,108.667,61.5,114.9
20,0.0736333,,108.333,63,114.8
21,0.07974,,108,64.5,114.7
22,0.0858467,,107.667,66,114.6
23,0.0919533,,107.333,67.5,114.5
24,0.09806,,107,69,114.4
25,0.104795,,107.5,71.5,114.2
26,0.11153,,108,74,114
27,0.11796,,108.333,72.6667,114.033
28,0.12439,,108.667,71.3333,114.067
29,0.13082,,109,70,114.1
30,0.13725,,109.333,68.6667,114.133
31,0.14368,,109.667,67.3333,114.167
32,0.15011,,110,66,114.2
33,0.1561,,112.5,68,114.5
34,0.16209,,115,70,114.8
35,0.16786,,116.5,69,114.8
36,0.17363,,118,68,114.8
37,0.17927,,119.5,67,114.8
38,0.18491,,121,66,114.8
39,0.190733,,122,66.6667,114.733
40,0.196557,,123,67.3333,114.667
41,0.20238,,124,68,114.6
42,0.208405,,124,68.1667,114.567
43,0.21443,,124,68.3333,114.533
44,0.220455,,124,68.5,114.5
45,0.22648,,124,68.6667,114.467
46,0.232505,,124,68.8333,114.433
47,0.23853,,124,69,114.4
48,0.243952,,124,67,114.55
49,0.249375,,124,65,114.7
50,0.254798,,124,63,114.85
51,0.26022,,124,61,115
52,0.265748,,123.667,50.8333,115.033
53,0.271277,,123.333,40.6667,115.067
54,0.276805,,123,30.5,115.1
55,0.282333,,122.667,20.3333,115.133
56,0.287862,,122.333,10.1667,115.167
57,0.29339,,122,0,115.2
58,0.299683,,122.5,16,115.1
59,0.305975,,123,32,115
60,0.312268,,123.5,48,114.9
61,0.31856,,124,64,114.8
62,0.325272,,124,64.8333,114.833
63,0.331983,,124,65.6667,114.867
64,0.338695,,124,66.5,114.9
65,0.345407,,124,67.3333,114.933
66,0.352118,,124,68.1667,114.967
67,0.35883,,124,69,115
68,0.365453,,124.167,68.6667,115
69,0.372077,,124.333,68.3333,115
70,0.3787,,124.5,68,115
71,0.385323,,124.667,67.6667,115
72,0.391947,,124.833,67.3333,115
73,0.39857,,125,67,115
74,0.405117,,126,67,115
75,0.411663,,127,67,115
76,0.41821,,128,67,115
77,0.424633,,128.75,66.25,114.9
78,0.431055,,129.5,65.5,114.8
79,0.437478,,130.25,64.75,114.7
80,0.4439,,131,64,114.6
81,0.450127,,129.667,64.6667,114.533
82,0.456353,,128.333,65.3333,114.467
83,0.46258,,127,66,114.4
84,0.468675,,125.5,63,114.7
85,0.47477,,124,60,115
86,0.479913,,124.167,60.3333,114.9
87,0.485057,,124.333,60.6667,114.8
88,0.4902,,124.5,61,114.7
89,0.495343,,124.667,61.3333,114.6
90,0.500487,,124.833,61.6667,114.5
91,0.50563,,125,62,114.4
92,0.51206,,125.167,51.6667,114.4
93,0.51849,,125.333,41.3333,114.4
94,0.52492,,125.5,31,114.4
95,0.53135,,125.667,20.6667,114.4
96,0.53778,,125.833,10.3333,114.4
97,0.54421,,126,0,114.4
98,0.550845,,126.5,38,114.2
99,0.55748,,127,76,114
100,0.564385,,127.5,77,114.4
101,0.57129,,128,78,114.8
102,0.578575,,128.167,76.3333,114.733
103,0.58586,,128.333,74.6667,114.667
104,0.593145,,128.5,73,114.6
105,0.60043,,128.667,71.3333,114.533
106,0.607715,,128.833,69.6667,114.467
107,0.615,,129,68,114.4
108,0.62245,,128.833,68.3333,114.4
109,0.6299,,128.667,68.6667,114.4
110,0.63735,,128.5,69,114.4
111,0.6448,,128.333,69.3333,114.4
112,0.65225,,128.167,69.6667,114.4
113,0.6597,,128,70,114.4
114,0.667235,,126.5,70,114.5
115,0.67477,,125,70,114.6
116,0.682337,,126,70,114.533
117,0.689903,,127,70,114.467
118,0.69747,,128,70,114.4
119,0.704992,,127.5,69.75,114.3
120,0.712515,,127,69.5,114.2
121,0.720037,,126.5,69.25,114.1
122,0.72756,,126,69,114
123,0.735103,,125.833,69,113.9
124,0.742647,,125.667,69,113.8
125,0.75019,,125.5,69,113.7
126,0.757733,,125.333,69,113.6
127,0.765277,,125.167,69,113.5
128,0.77282,,125,69,113.4
129,0.78008,,124,46,113.267
130,0.78734,,123,23,113.133
131,0.7946,,122,0,113
132,0.80159,,119,0,113.2
133,0.80853,,118,0,113.267
134,0.81547,,117,0,113.333
135,0.82241,,116,0,113.4
136,0.829255,,117.5,0,113.4
137,0.8361,,119,0,113.4
138,0.84234,,123,0,113.4
139,0.84813,,122.333,0,113.2
140,0.85392,,121.667,0,113
141,0.85971,,121,0,112.8
142,0.86543,,118,0,112.8
143,0.8714,,115,0,113
144,0.87751,,118,69,113
145,0.88416,,122,74,113.2
146,0.89099,,124,72,113.2
147,0.89782,,126,70,113.2
148,0.904752,,125.833,70.5,113.033
149,0.911683,,125.667,71,112.867
150,0.918615,,125.5,71.5,112.7
151,0.925547,,125.333,72,112.533
152,0.932478,,125.167,72.5,112.367
153,0.93941,,125,73,112.2
154,0.9466,,124,73.6667,112.2
155,0.95379,,123,74.3333,112.2
156,0.96098,,122,75,112.2
157,0.968235,,122.667,74.8333,112.3
158,0.97549,,123.333,74.6667,112.4
159,0.982745,,124,74.5,112.5
160,0.99,,124.667,74.3333,112.6
161,0.997255,,125.333,74.1667,112.7
162,1.00451,,126,74,112.8
163,1.01161,,125.833,73.8333,112.733
164,1.01871,,125.667,73.6667,112.667
165,1.0258,,125.5,73.5,112.6
166,1.0329,,125.333,73.3333,112.533
167,1.04,,125.167,73.1667,112.467
168,1.0471,,125,73,112.4
