secs,km,power,hr,cad,alt
0,0,85,80,32,16
1,0.0017,102,83,43,16
2,0.0039,102,85,53,16
3,0.0066,102,89,61,16
4,0.0095,102,93,67,16
5,0.0127,102,94,73,16
6,0.0161,101,95,79,16
7,0.0197,101,95,80,16
8,0.0236,100,94,80,16
9,0.0278,100,95,81,16
10,0.0319,100,94,81,16
11,0.0363,100,93,81,16
12,0.0409,100,94,82,16
13,0.0455,100,94,82,16
14,0.0503,100,94,82,16
15,0.0552,100,94,83,16
16,0.0604,100,95,83,16
17,0.0655,103,94,83,16
18,0.0708,103,95,83,16
19,0.0761,103,95,84,16
20,0.0819,51,96,84,16
21,0.0872,51,98,84,16
22,0.0927,104,98,84,16
23,0.0983,104,98,84,16
24,0.1042,103,100,84,16
25,0.11,77,104,78,16
26,0.1157,104,104,78,16
27,0.1216,78,104,76,16
28,0.1277,0,103,79,16
29,0.1329,0,103,79,16
30,0.1378,0,102,79,16
31,0.1415,0,102,0,16
32,0.1446,0,102,0,16
33,0.1469,0,98,0,16
34,0.1485,0,98,0,16
35,0.1493,0,100,0,16
36,0.1494,0,101,0,16
37,0.1494,0,102,0,16
38,0.1494,0,103,0,16
39,0.1494,32,103,0,16
40,0.1495,32,103,0,16
41,0.1497,32,103,0,16
42,0.151,284,99,0,16
43,0.1539,229,99,0,16
44,0.1574,249,100,0,16
45,0.1618,200,100,0,16
46,0.1662,113,103,3,16
47,0.1711,150,106,72,16
48,0.1759,141,109,72,16
49,0.1811,106,109,75,16
50,0.1865,91,109,75,16
51,0.192,93,108,76,16
52,0.1973,93,108,76,16
53,0.203,109,108,76,16
54,0.2087,108,109,79,16
55,0.2145,107,110,80,16
56,0.2202,107,110,80,16
57,0.2262,109,111,76,16
58,0.2322,109,111,76,16
59,0.2382,81,110,76,16
60,0.2444,0,110,79,16
61,0.2499,0,111,79,16
62,0.2544,0,111,79,16
63,0.2583,0,112,0,16
64,0.2614,0,112,0,16
65,0.2637,0,107,0,16
66,0.2653,0,106,0,16
67,0.2661,28,106,0,16
68,0.2669,28,103,0,16
69,0.2678,28,105,0,16
70,0.269,0,105,0,16
71,0.2696,0,106,0,16
72,0.2696,0,108,0,16
